recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
4,65,803,538745712,2,1,1.1
0,74,802,1750614527,2,1,1.1
2,73,815,1975157405,2,1,1.1
5,67,805,93006096,2,1,1.1
0,81,801,93006096,3,1,1.1
0,72,803,617530589,3,1,1.1
0,79,795,227342199,3,1,1.1
0,81,799,456333039,3,1,1.1
0,89,796,1713840181,3,1,1.1
0,61,814,1924191117,3,1,1.1
0,66,811,346024269,3,1,1.1
0,77,798,1773386652,3,1,1.1
0,72,811,342713057,3,1,1.1
0,83,794,390172532,3,1,1.1
0,84,796,390172532,50,1,1.1
0,78,814,1988511283,50,1,1.1
0,70,808,465169905,50,1,1.1
0,70,805,1799279583,50,1,1.1
0,97,795,2114778098,50,1,1.1
0,84,803,1883273017,50,1,1.1
0,84,798,857138415,50,1,1.1
0,83,801,187841291,50,1,1.1
0,79,802,858381004,50,1,1.1
0,74,806,1546846858,50,1,1.1
201,57,644,1546846858,1.5,1,1.3
177,58,659,1996984890,1.5,1,1.3
189,69,643,1600887787,1.5,1,1.3
178,49,669,2119303345,1.5,1,1.3
181,57,652,1699752768,1.5,1,1.3
196,49,651,1644766790,1.5,1,1.3
173,63,657,141604998,1.5,1,1.3
184,55,666,1526191493,1.5,1,1.3
167,52,670,776039257,1.5,1,1.3
206,59,625,887340891,1.5,1,1.3
204,58,632,887340891,1.9,1,1.3
179,50,667,406609045,1.9,1,1.3
181,57,661,1710256701,1.9,1,1.3
175,37,663,619421386,1.9,1,1.3
198,57,641,1321094274,1.9,1,1.3
181,57,654,1309730587,1.9,1,1.3
184,53,657,259931825,1.9,1,1.3
170,61,663,961814918,1.9,1,1.3
190,55,656,1661172214,1.9,1,1.3
194,60,646,771910681,1.9,1,1.3
2,96,792,771910681,2,1,1.3
0,75,806,407164085,2,1,1.3
2,72,811,2080626509,2,1,1.3
4,77,802,904856894,2,1,1.3
4,82,795,2116495760,2,1,1.3
1,92,789,1528990095,2,1,1.3
1,80,796,1287908915,2,1,1.3
5,68,803,1748639259,2,1,1.3
1,86,799,810739058,2,1,1.3
4,83,800,620926913,2,1,1.3
0,82,801,620926913,3,1,1.3
0,68,809,1260758383,3,1,1.3
0,81,799,263385691,3,1,1.3
0,85,798,141316677,3,1,1.3
0,53,821,351924407,3,1,1.3
0,78,803,577175126,3,1,1.3
0,89,792,1475853916,3,1,1.3
0,78,805,2051603163,3,1,1.3
0,79,805,721378359,3,1,1.3
0,72,809,577962836,3,1,1.3
0,76,802,577962836,50,1,1.3
0,67,808,598714125,50,1,1.3
0,74,806,408101366,50,1,1.3
0,77,804,811210526,50,1,1.3
0,84,802,1985934035,50,1,1.3
0,71,811,610732007,50,1,1.3
0,76,800,495072568,50,1,1.3
0,68,815,1202465466,50,1,1.3
0,75,807,1924491153,50,1,1.3
0,65,814,1363750884,50,1,1.3
191,56,653,1363750884,1.5,1,1.5
173,60,660,1459743790,1.5,1,1.5
184,63,657,1560699814,1.5,1,1.5
202,62,648,1974914951,1.5,1,1.5
197,54,647,2062979987,1.5,1,1.5
195,54,656,1613233140,1.5,1,1.5
174,49,681,1004133685,1.5,1,1.5
180,61,665,1498276154,1.5,1,1.5
196,50,647,1081635235,1.5,1,1.5
192,58,654,121086394,1.5,1,1.5
189,45,664,121086394,1.9,1,1.5
177,46,665,405852061,1.9,1,1.5
181,59,665,192119671,1.9,1,1.5
187,63,657,1552795660,1.9,1,1.5
167,56,673,991351427,1.9,1,1.5
194,51,643,1522402931,1.9,1,1.5
181,49,658,1657252217,1.9,1,1.5
183,50,659,1292397860,1.9,1,1.5
184,59,657,1631152690,1.9,1,1.5
169,48,685,1784883882,1.9,1,1.5
2,70,806,1784883882,2,1,1.5
6,66,809,357614381,2,1,1.5
3,66,813,787482089,2,1,1.5
0,75,807,1484497780,2,1,1.5
1,67,809,678412533,2,1,1.5
3,69,809,1071598140,2,1,1.5
3,80,799,2050871612,2,1,1.5
3,72,801,869546684,2,1,1.5
2,87,800,116029433,2,1,1.5
3,73,799,1920611539,2,1,1.5
0,70,807,1920611539,3,1,1.5
0,73,804,719749817,3,1,1.5
0,75,804,536311092,3,1,1.5
0,78,802,1806749498,3,1,1.5
0,80,808,1127056901,3,1,1.5
0,67,814,1838074864,3,1,1.5
0,86,799,1593681878,3,1,1.5
0,71,816,1895034557,3,1,1.5
0,72,806,378597960,3,1,1.5
1,68,813,1672399944,3,1,1.5
0,77,801,1672399944,50,1,1.5
0,81,804,54117405,50,1,1.5
0,84,804,1795631558,50,1,1.5
0,72,815,327785712,50,1,1.5
0,73,807,384010497,50,1,1.5
0,69,808,1060141841,50,1,1.5
0,83,805,859912081,50,1,1.5
0,68,812,80983728,50,1,1.5
0,75,803,749433384,50,1,1.5
0,75,809,1301949667,50,1,1.5
207,11,697,1301949667,1.5,1,2
208,8,702,1669388173,1.5,1,2
201,17,685,1489358167,1.5,1,2
206,12,695,1073241661,1.5,1,2
197,8,704,1600624883,1.5,1,2
232,15,654,1104192371,1.5,1,2
207,10,680,259346923,1.5,1,2
208,12,678,620918820,1.5,1,2
197,9,689,1416744321,1.5,1,2
206,1,700,2126633831,1.5,1,2
206,9,688,2126633831,1.9,1,2
200,9,698,1677287462,1.9,1,2
204,10,694,1805498144,1.9,1,2
233,11,664,1048278476,1.9,1,2
214,7,685,1079529398,1.9,1,2
197,12,698,154750550,1.9,1,2
199,12,692,1687161306,1.9,1,2
224,8,676,145574553,1.9,1,2
219,12,676,1296124635,1.9,1,2
210,9,687,311745852,1.9,1,2
16,10,847,311745852,2,1,2
8,14,860,2061849575,2,1,2
6,10,865,681135194,2,1,2
8,11,864,1584329792,2,1,2
7,16,854,1239843466,2,1,2
8,13,863,1316224854,2,1,2
9,9,867,35827986,2,1,2
8,7,862,836250176,2,1,2
5,11,863,1936217967,2,1,2
6,11,857,155331078,2,1,2
0,13,863,155331078,3,1,2
0,15,873,2059557867,3,1,2
1,18,862,19325598,3,1,2
0,15,869,216797509,3,1,2
0,19,857,1062809124,3,1,2
0,18,856,1447026548,3,1,2
0,14,866,1332071406,3,1,2
1,14,858,1182659325,3,1,2
1,15,855,70749036,3,1,2
0,16,855,2043644312,3,1,2
0,14,859,2043644312,50,1,2
0,10,873,1496992726,50,1,2
0,15,861,1511732346,50,1,2
0,21,860,932983871,50,1,2
0,13,866,469374617,50,1,2
0,14,873,110842878,50,1,2
0,13,865,509685040,50,1,2
0,10,873,1812382235,50,1,2
0,16,877,1185451036,50,1,2
0,16,869,951864589,50,1,2
230,2,686,951864589,1.5,1,3
