recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
57,2,6,2091488096,0.019189,0.5,1,2
53,11,15,1201752280,0.016261,0.5,1,2
54,9,12,1977854536,0.015546,0.5,1,2
55,4,6,737081556,0.015237,0.5,1,2
57,9,4,955662111,0.015832,0.5,1,2
54,3,6,153818739,0.016129,0.5,1,2
53,8,7,1277540627,0.013264,0.5,1,2
52,8,7,1277540627,0.017092,0.6,1,2
53,20,9,1192967436,0.015418,0.6,1,2
56,8,6,1673891477,0.015039,0.6,1,2
53,8,8,1839119730,0.014312,0.6,1,2
56,10,4,703951855,0.012193,0.6,1,2
63,12,7,1781450667,0.017879,0.6,1,2
53,11,7,1099521941,0.013659,0.6,1,2
52,9,11,1547148774,0.019038,0.6,1,2
57,7,7,2029793133,0.016656,0.6,1,2
55,4,7,1033195332,0.014926,0.6,1,2
55,4,7,1033195332,0.019607,0.9,1,2
56,9,8,1193664188,0.017635,0.9,1,2
51,3,9,86648948,0.016658,0.9,1,2
60,11,3,88355161,0.013949,0.9,1,2
56,3,8,1226252498,0.016429,0.9,1,2
54,10,9,193904324,0.014305,0.9,1,2
56,9,7,1142264650,0.019686,0.9,1,2
58,7,6,1962827273,0.017226,0.9,1,2
55,10,6,372300267,0.014714,0.9,1,2
58,4,11,386819515,0.017087,0.9,1,2
33,4,28,386819515,0.017494,1,1,2
32,6,23,1096336746,0.013326,1,1,2
35,12,20,1526646554,0.013143,1,1,2
38,10,26,1516949108,0.015307,1,1,2
39,26,24,889047561,0.014173,1,1,2
38,4,28,1901497021,0.015459,1,1,2
40,10,20,1412127447,0.016407,1,1,2
37,9,28,2093565931,0.013317,1,1,2
29,19,25,2015192395,0.014265,1,1,2
34,4,21,91040646,0.011577,1,1,2
34,4,21,91040646,0.015765,1.1,1,2
31,20,26,834236717,0.018072,1.1,1,2
37,9,20,1900105409,0.015270,1.1,1,2
29,12,29,1094743506,0.011023,1.1,1,2
35,6,24,2050114512,0.012539,1.1,1,2
26,14,29,119947040,0.012135,1.1,1,2
36,9,23,886722,0.010787,1.1,1,2
37,13,25,1015866546,0.012629,1.1,1,2
33,5,27,413838593,0.011925,1.1,1,2
32,13,24,2134730573,0.011748,1.1,1,2
28,14,27,2134730573,0.015199,1.5,1,2
28,13,22,1670926702,0.012299,1.5,1,2
33,8,30,618729277,0.017478,1.5,1,2
25,16,27,1679630012,0.010335,1.5,1,2
31,15,24,221904855,0.013658,1.5,1,2
26,13,29,331383742,0.011036,1.5,1,2
32,13,29,699029181,0.013719,1.5,1,2
28,4,26,1405541187,0.008422,1.5,1,2
25,20,25,709488152,0.013139,1.5,1,2
25,17,27,1152502694,0.009696,1.5,1,2
25,17,27,1152502694,0.013577,1.9,1,2
27,4,27,346085839,0.010419,1.9,1,2
28,14,26,772209221,0.011699,1.9,1,2
33,14,22,463761362,0.013674,1.9,1,2
30,13,24,1006606922,0.012276,1.9,1,2
30,23,22,220740416,0.013583,1.9,1,2
25,16,27,480830686,0.012055,1.9,1,2
28,13,23,881280016,0.011354,1.9,1,2
34,10,25,2013097002,0.012668,1.9,1,2
33,15,21,662118402,0.013486,1.9,1,2
17,25,34,662118402,0.014409,2,1,2
13,13,50,1815347988,0.011051,2,1,2
16,19,37,1281895705,0.011323,2,1,2
17,23,26,614438615,0.009336,2,1,2
10,13,48,435029857,0.012052,2,1,2
14,8,47,1824692635,0.007732,2,1,2
17,16,29,350406145,0.010397,2,1,2
18,11,36,1351701939,0.009207,2,1,2
14,23,35,2040048809,0.010580,2,1,2
9,19,46,1942891830,0.007520,2,1,2
4,20,50,1942891830,0.007219,3,1,2
6,21,50,1958822393,0.012103,3,1,2
9,14,48,1874941168,0.009208,3,1,2
7,23,34,995823535,0.004907,3,1,2
7,13,54,352976205,0.008409,3,1,2
5,26,42,1517335670,0.007478,3,1,2
6,25,35,1389916979,0.005239,3,1,2
6,17,48,1339464160,0.006037,3,1,2
8,17,51,585991242,0.009849,3,1,2
4,18,56,1477116180,0.006464,3,1,2
0,26,57,1477116180,0.007262,50,1,2
0,30,45,880843425,0.006935,50,1,2
0,23,53,326759309,0.005884,50,1,2
0,33,42,1999245949,0.004479,50,1,2
0,24,57,151320120,0.005433,50,1,2
0,24,61,530677017,0.005928,50,1,2
0,28,52,756917255,0.005341,50,1,2
0,30,51,534318043,0.005774,50,1,2
0,29,51,1405017270,0.005107,50,1,2
0,11,91,926079543,0.006415,50,1,2
52,23,13,926079543,0.018787,0.5,1,3
55,7,14,1304979894,0.017318,0.5,1,3
51,4,11,812377179,0.015993,0.5,1,3
59,19,9,1463720985,0.017540,0.5,1,3
58,7,15,15949208,0.016616,0.5,1,3
62,7,9,1799938592,0.016987,0.5,1,3
58,9,14,1954579972,0.018127,0.5,1,3
60,6,15,1924021632,0.017814,0.5,1,3
54,6,9,1823016370,0.019090,0.5,1,3
57,9,10,220086171,0.017380,0.5,1,3
57,9,10,220086171,0.022464,0.6,1,3
49,3,11,1311481027,0.013727,0.6,1,3
60,14,13,262248409,0.020460,0.6,1,3
58,7,7,346077124,0.016590,0.6,1,3
52,6,10,290768681,0.015311,0.6,1,3
60,8,9,1545874324,0.024437,0.6,1,3
60,6,12,991983362,0.018101,0.6,1,3
55,21,9,294685890,0.014876,0.6,1,3
55,17,11,2082343541,0.017976,0.6,1,3
60,6,13,1543889942,0.019325,0.6,1,3
