recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
21,2,4,867302444,0.6,1,3
17,0,6,1938677839,0.6,1,3
11,0,6,1896689852,0.6,1,3
13,0,5,353621390,0.6,1,3
7,0,8,341425823,0.6,1,3
8,0,7,341425823,0.9,1,3
16,0,5,1141655201,0.9,1,3
18,0,5,2085716183,0.9,1,3
18,0,4,457608807,0.9,1,3
16,0,4,1252929456,0.9,1,3
15,0,6,1918735344,0.9,1,3
15,0,4,1075522964,0.9,1,3
9,0,7,412918435,0.9,1,3
13,0,6,1264011404,0.9,1,3
17,2,6,815353896,0.9,1,3
0,0,15,815353896,1,1,3
3,0,13,1480942942,1,1,3
3,0,16,275893151,1,1,3
2,0,16,1361405630,1,1,3
2,0,13,296245131,1,1,3
3,0,14,301636555,1,1,3
3,0,13,52454310,1,1,3
0,0,18,1618554754,1,1,3
2,0,13,1092114440,1,1,3
2,0,16,358338148,1,1,3
2,0,16,358338148,1.1,1,3
0,0,17,1812898945,1.1,1,3
1,0,16,1488489030,1.1,1,3
1,0,16,970541814,1.1,1,3
3,0,14,128969368,1.1,1,3
2,0,14,1444781818,1.1,1,3
2,0,15,1969217873,1.1,1,3
0,0,15,1866113484,1.1,1,3
0,0,15,2102762550,1.1,1,3
2,0,13,1961883417,1.1,1,3
0,0,16,1961883417,1.5,1,3
1,2,13,1348980708,1.5,1,3
1,0,16,1621655719,1.5,1,3
2,0,21,1401319799,1.5,1,3
1,0,17,523331278,1.5,1,3
0,1,14,547919255,1.5,1,3
0,0,18,1956126271,1.5,1,3
3,3,13,1834579631,1.5,1,3
2,1,16,479292476,1.5,1,3
2,2,15,1624566973,1.5,1,3
2,2,15,1624566973,1.9,1,3
3,2,13,984601335,1.9,1,3
2,2,13,927101752,1.9,1,3
0,1,13,1836545040,1.9,1,3
2,2,13,1058743114,1.9,1,3
2,0,19,203533906,1.9,1,3
0,0,15,1462320910,1.9,1,3
1,0,17,1507896031,1.9,1,3
3,0,14,359696230,1.9,1,3
1,1,13,1080065785,1.9,1,3
0,1,15,1080065785,2,1,3
0,0,16,1486527589,2,1,3
0,0,18,636167693,2,1,3
0,0,15,81023153,2,1,3
0,0,17,1180706827,2,1,3
0,2,18,174686953,2,1,3
0,0,19,1129147953,2,1,3
0,0,15,726089763,2,1,3
0,0,18,2045907102,2,1,3
0,0,18,1456298895,2,1,3
0,0,18,1456298895,3,1,3
0,1,14,272178981,3,1,3
0,1,18,62032030,3,1,3
0,0,15,1065855535,3,1,3
0,0,16,1624351503,3,1,3
0,2,17,1164276318,3,1,3
0,0,15,1825256754,3,1,3
0,1,14,1500864869,3,1,3
0,0,20,2082437569,3,1,3
1,3,14,1253116002,3,1,3
0,2,21,1253116002,50,1,3
0,0,19,1279644213,50,1,3
0,1,18,39561628,50,1,3
0,0,18,1217530770,50,1,3
0,4,13,634073007,50,1,3
0,0,15,1829582597,50,1,3
0,1,14,1351304799,50,1,3
0,0,18,75129517,50,1,3
0,0,16,361687779,50,1,3
0,1,15,24639492,50,1,3
13,0,5,24639492,0.5,1,50
26,0,3,1614960838,0.5,1,50
10,0,7,148690977,0.5,1,50
13,0,6,1240863578,0.5,1,50
19,2,4,284348167,0.5,1,50
13,0,5,1944171256,0.5,1,50
14,0,5,1667375662,0.5,1,50
20,0,4,1966273943,0.5,1,50
12,0,5,167240384,0.5,1,50
12,0,6,291823492,0.5,1,50
12,0,6,291823492,0.6,1,50
13,0,5,282075231,0.6,1,50
9,0,7,1038487602,0.6,1,50
14,0,6,382869029,0.6,1,50
7,0,8,1127771254,0.6,1,50
16,0,5,68242545,0.6,1,50
18,0,4,1563439406,0.6,1,50
10,0,6,1009108527,0.6,1,50
17,0,4,330486663,0.6,1,50
12,0,5,2034696060,0.6,1,50
9,0,7,2034696060,0.9,1,50
16,0,5,2051737183,0.9,1,50
12,0,6,472002757,0.9,1,50
10,0,6,1431345322,0.9,1,50
13,0,7,245774295,0.9,1,50
18,0,5,441605742,0.9,1,50
11,0,7,488143267,0.9,1,50
15,0,5,1069669798,0.9,1,50
15,0,6,1079247746,0.9,1,50
15,0,6,1781062127,0.9,1,50
2,0,13,1781062127,1,1,50
3,0,20,1808920514,1,1,50
0,0,17,1813169057,1,1,50
2,0,13,524013576,1,1,50
3,0,13,1939699416,1,1,50
1,0,14,194111341,1,1,50
1,0,16,340382945,1,1,50
0,0,18,813689159,1,1,50
1,0,16,1599361901,1,1,50
0,0,17,1708987099,1,1,50
0,0,17,1708987099,1.1,1,50
1,0,16,793120596,1.1,1,50
2,0,13,2026995170,1.1,1,50
0,0,18,1809308140,1.1,1,50
0,0,17,1725984334,1.1,1,50
5,0,15,1187352972,1.1,1,50
1,0,14,235656481,1.1,1,50
0,0,15,1378039609,1.1,1,50
2,0,13,28190921,1.1,1,50
0,0,15,599385164,1.1,1,50
1,0,16,599385164,1.5,1,50
0,0,17,1780093738,1.5,1,50
0,0,15,1507950534,1.5,1,50
2,0,15,731515380,1.5,1,50
6,3,14,1408789973,1.5,1,50
1,0,16,1940208467,1.5,1,50
1,0,16,915665466,1.5,1,50
1,0,17,1502503169,1.5,1,50
1,0,16,1512624689,1.5,1,50
0,0,16,962033521,1.5,1,50
0,0,16,962033521,1.9,1,50
0,0,15,1286102659,1.9,1,50
1,0,19,1064026854,1.9,1,50
2,0,14,1172494950,1.9,1,50
0,0,15,86939111,1.9,1,50
1,0,17,153932136,1.9,1,50
5,0,16,1202944654,1.9,1,50
1,0,16,1819215912,1.9,1,50
0,0,16,544630766,1.9,1,50
0,0,17,860699898,1.9,1,50
0,0,17,860699898,2,1,50
0,0,18,1026201421,2,1,50
0,0,18,705159098,2,1,50
0,0,25,814198740,2,1,50
0,0,17,150964441,2,1,50
0,0,15,1321896603,2,1,50
0,0,18,1078972702,2,1,50
0,0,19,247976815,2,1,50
0,0,19,1804030012,2,1,50
0,0,21,1118792180,2,1,50
0,0,21,1118792180,3,1,50
0,0,15,56505240,3,1,50
0,0,22,2013009928,3,1,50
0,0,18,560851496,3,1,50
0,0,16,299277383,3,1,50
0,0,17,152602347,3,1,50
0,0,17,1635883474,3,1,50
0,0,16,1169714996,3,1,50
0,0,16,1055846344,3,1,50
0,0,17,1084035457,3,1,50
0,0,17,1084035457,50,1,50
0,0,20,212256996,50,1,50
0,0,16,1847718460,50,1,50
0,0,25,972291894,50,1,50
0,0,16,533658059,50,1,50
0,0,27,1401163547,50,1,50
0,0,18,1361168260,50,1,50
0,0,19,1931053541,50,1,50
0,0,18,141541363,50,1,50
0,0,15,1672270332,50,1,50
22,3,10,1538,0.5,1,1
21,4,4,550682690,0.5,1,1
24,2,11,1420075542,0.5,1,1
20,2,9,1580851841,0.5,1,1
22,2,10,1468134947,0.5,1,1
24,3,9,1422542750,0.5,1,1
24,1,9,1860277076,0.5,1,1
25,4,12,486560993,0.5,1,1
21,3,13,1914323453,0.5,1,1
24,0,8,326676387,0.5,1,1
24,0,8,326676387,0.6,1,1
20,3,12,781935487,0.6,1,1
24,6,7,639768418,0.6,1,1
20,2,9,1529960965,0.6,1,1
15,1,10,1586414758,0.6,1,1
20,1,8,602111300,0.6,1,1
22,2,11,1382774030,0.6,1,1
22,1,12,353806333,0.6,1,1
24,2,9,2071743779,0.6,1,1
25,1,10,901543833,0.6,1,1
24,1,10,901543833,0.9,1,1
23,1,10,1076507936,0.9,1,1
17,3,10,181074259,0.9,1,1
24,1,6,2130511998,0.9,1,1
17,4,10,1252068221,0.9,1,1
25,1,10,422090013,0.9,1,1
24,3,8,189594956,0.9,1,1
16,0,10,390818190,0.9,1,1
30,5,10,829185714,0.9,1,1
23,1,9,1834712379,0.9,1,1
1,3,11,1834712379,1,1,1
5,4,10,1991164839,1,1,1
4,1,9,508696772,1,1,1
5,1,8,1880055001,1,1,1
6,4,10,909856785,1,1,1
7,7,7,201972301,1,1,1
1,1,12,2103375461,1,1,1
8,0,9,995313019,1,1,1
4,5,9,1516862024,1,1,1
7,3,9,1071834494,1,1,1
7,3,9,1071834494,1.1,1,1
2,5,10,1387102232,1.1,1,1
6,5,6,412183794,1.1,1,1
3,2,10,421808632,1.1,1,1
4,0,12,635033082,1.1,1,1
1,3,11,351726234,1.1,1,1
1,3,12,1573080133,1.1,1,1
4,3,9,1504999154,1.1,1,1
5,2,10,199354929,1.1,1,1
3,2,11,669508326,1.1,1,1
3,2,11,669508326,1.5,1,1
2,6,10,2136650038,1.5,1,1
3,8,9,2066774595,1.5,1,1
6,2,11,957596637,1.5,1,1
3,4,9,1588664020,1.5,1,1
5,1,11,96484974,1.5,1,1
4,1,12,635680797,1.5,1,1
7,2,8,324639118,1.5,1,1
4,1,11,1303907253,1.5,1,1
3,1,12,1738030517,1.5,1,1
2,0,13,1738030517,1.9,1,1
4,7,11,698802369,1.9,1,1
3,4,12,777539855,1.9,1,1
4,2,11,401014210,1.9,1,1
8,7,7,1496369938,1.9,1,1
6,4,9,32141995,1.9,1,1
4,2,9,186460640,1.9,1,1
4,2,10,1033528047,1.9,1,1
5,3,10,298148523,1.9,1,1
6,4,9,1775938344,1.9,1,1
0,6,13,1775938344,2,1,1
0,5,13,1060615665,2,1,1
0,0,15,51714026,2,1,1
0,2,13,1939395087,2,1,1
1,5,13,510263975,2,1,1
0,2,13,280457797,2,1,1
0,7,12,2036543326,2,1,1
0,5,13,1796769293,2,1,1
0,3,14,1803157877,2,1,1
0,3,12,3186191,2,1,1
0,3,12,3186191,3,1,1
0,6,12,75523996,3,1,1
0,6,12,1248167431,3,1,1
0,3,13,145819035,3,1,1
0,3,12,388136417,3,1,1
0,8,11,1866108620,3,1,1
0,2,13,1109609514,3,1,1
0,3,13,1268715721,3,1,1
0,3,12,1987651457,3,1,1
0,4,11,754157279,3,1,1
0,4,12,754157279,50,1,1
0,5,12,97155071,50,1,1
0,2,14,1353444202,50,1,1
0,3,14,1366072523,50,1,1
0,5,13,1936721230,50,1,1
0,3,13,457963946,50,1,1
0,4,11,768231647,50,1,1
0,1,14,2000082786,50,1,1
0,5,13,1904297321,50,1,1
0,2,14,609877157,50,1,1
22,0,11,609877157,0.5,1,1.3
23,2,10,686331650,0.5,1,1.3
20,1,10,1823975194,0.5,1,1.3
28,5,9,561871809,0.5,1,1.3
20,2,10,570862499,0.5,1,1.3
27,1,8,1767638789,0.5,1,1.3
26,2,8,1278080346,0.5,1,1.3
24,1,9,1797575339,0.5,1,1.3
30,1,11,509744214,0.5,1,1.3
32,5,8,985371014,0.5,1,1.3
30,2,12,985371014,0.6,1,1.3
26,2,7,2074882185,0.6,1,1.3
23,3,10,44930763,0.6,1,1.3
