recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
180,21,162,1500591840,0.227525,0.9,1,1.5
179,27,164,1964802648,0.262640,0.9,1,1.5
156,30,173,1771615104,0.215425,0.9,1,1.5
78,28,238,1771615104,0.135309,1,1,1.5
77,23,246,323825515,0.150587,1,1,1.5
89,38,237,1003653704,0.180099,1,1,1.5
78,24,247,1824271329,0.136488,1,1,1.5
77,28,244,63749854,0.134202,1,1,1.5
79,21,244,1747883280,0.126374,1,1,1.5
69,30,246,135594499,0.112861,1,1,1.5
87,20,242,1499993803,0.133643,1,1,1.5
88,36,243,1737409203,0.143966,1,1,1.5
70,29,250,702360581,0.126910,1,1,1.5
73,29,251,702360581,0.135166,1.1,1,1.5
84,28,237,1178543774,0.144597,1.1,1,1.5
90,39,235,320344625,0.153541,1.1,1,1.5
69,29,248,1362969,0.123348,1.1,1,1.5
97,25,233,1936165311,0.152524,1.1,1,1.5
85,35,234,1878818793,0.146514,1.1,1,1.5
79,32,240,1364198997,0.119248,1.1,1,1.5
89,33,247,642671582,0.150766,1.1,1,1.5
78,25,241,1631946882,0.128066,1.1,1,1.5
85,31,235,1209115777,0.137082,1.1,1,1.5
29,69,245,1209115777,0.101826,1.5,1,1.5
28,63,254,784054507,0.091088,1.5,1,1.5
38,60,248,529436746,0.095823,1.5,1,1.5
42,57,250,1536181340,0.121718,1.5,1,1.5
36,58,253,182165822,0.102549,1.5,1,1.5
34,74,255,413586403,0.121131,1.5,1,1.5
32,59,249,1787580464,0.094996,1.5,1,1.5
34,59,246,2042557967,0.105850,1.5,1,1.5
43,52,248,879816158,0.110400,1.5,1,1.5
28,62,256,1985174548,0.089984,1.5,1,1.5
23,66,257,1985174548,0.090266,1.9,1,1.5
25,66,258,765341948,0.090715,1.9,1,1.5
28,57,257,1520006369,0.097137,1.9,1,1.5
28,63,259,1347169781,0.104405,1.9,1,1.5
32,45,272,1763530707,0.074932,1.9,1,1.5
29,59,252,1143825339,0.091686,1.9,1,1.5
26,60,258,163864850,0.082601,1.9,1,1.5
32,81,241,2076087430,0.111883,1.9,1,1.5
28,54,272,388861582,0.106090,1.9,1,1.5
34,57,262,1409830342,0.096795,1.9,1,1.5
24,60,274,1409830342,0.090344,2,1,1.5
19,72,260,392030001,0.083500,2,1,1.5
17,65,271,80880829,0.072061,2,1,1.5
18,59,276,542466257,0.076422,2,1,1.5
19,72,260,1612251016,0.090053,2,1,1.5
26,69,256,588002650,0.099042,2,1,1.5
16,60,270,73481538,0.080951,2,1,1.5
20,65,262,616257110,0.085228,2,1,1.5
20,69,262,685424176,0.079667,2,1,1.5
21,71,260,315525841,0.096704,2,1,1.5
3,81,272,315525841,0.072609,3,1,1.5
4,88,264,729401198,0.070519,3,1,1.5
7,88,263,927801516,0.070152,3,1,1.5
4,81,271,568598667,0.060846,3,1,1.5
1,91,276,276232941,0.065754,3,1,1.5
4,76,283,644655027,0.076855,3,1,1.5
4,92,262,426427267,0.073939,3,1,1.5
5,80,265,1920567451,0.067091,3,1,1.5
3,90,265,382678135,0.068085,3,1,1.5
0,101,279,1018111755,0.072820,3,1,1.5
0,101,279,1018111755,0.067467,50,1,1.5
0,94,271,445262025,0.051798,50,1,1.5
0,103,268,312154905,0.053030,50,1,1.5
0,95,266,866527268,0.041948,50,1,1.5
0,97,271,1943422239,0.049394,50,1,1.5
0,89,275,551421862,0.048386,50,1,1.5
0,89,276,1419765103,0.055176,50,1,1.5
