recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
18,8,136,513878001,2,1,3
22,4,129,1509202181,2,1,3
28,5,126,2130824702,2,1,3
17,15,128,1296982341,2,1,3
19,9,135,1544280297,2,1,3
19,7,142,589349838,2,1,3
23,11,124,1939945964,2,1,3
20,8,128,863026843,2,1,3
14,11,137,863026843,3,1,3
2,8,181,330762713,3,1,3
10,10,164,124638773,3,1,3
8,13,149,2083040273,3,1,3
8,10,149,1358818877,3,1,3
14,15,128,1985823145,3,1,3
11,13,148,1012586071,3,1,3
9,15,147,665413056,3,1,3
10,15,131,194009018,3,1,3
14,16,126,499318471,3,1,3
0,27,148,499318471,50,1,3
0,31,151,1552780191,50,1,3
0,28,138,189778893,50,1,3
0,22,166,1052800130,50,1,3
0,16,173,2096177817,50,1,3
0,25,162,991111668,50,1,3
0,22,158,1919541409,50,1,3
0,27,153,296286923,50,1,3
0,23,155,1893588649,50,1,3
0,22,153,772584787,50,1,3
94,3,79,772584787,0.5,1,50
90,2,87,1047559221,0.5,1,50
97,1,87,909660941,0.5,1,50
98,6,81,191785838,0.5,1,50
83,4,90,82478452,0.5,1,50
107,9,61,941164854,0.5,1,50
101,1,87,1070362729,0.5,1,50
91,4,82,1090320547,0.5,1,50
97,8,74,779816857,0.5,1,50
82,1,82,797068783,0.5,1,50
83,1,82,797068783,0.6,1,50
95,1,92,612074455,0.6,1,50
104,5,79,1197014854,0.6,1,50
101,3,84,739685336,0.6,1,50
82,8,89,1421399393,0.6,1,50
97,4,80,1159314538,0.6,1,50
102,4,80,63775066,0.6,1,50
102,6,74,1107171021,0.6,1,50
108,4,95,1784140093,0.6,1,50
89,10,83,1405053137,0.6,1,50
88,10,85,1405053137,0.9,1,50
82,4,83,711095145,0.9,1,50
100,3,83,1883039074,0.9,1,50
88,5,88,330330210,0.9,1,50
81,0,85,1225803433,0.9,1,50
87,3,96,874667758,0.9,1,50
72,1,91,1369372378,0.9,1,50
90,4,91,1054089310,0.9,1,50
93,11,79,1529278288,0.9,1,50
79,5,85,2081309114,0.9,1,50
47,8,122,2081309114,1,1,50
45,2,110,1985889551,1,1,50
54,0,114,715331767,1,1,50
46,7,126,1205463686,1,1,50
47,7,119,521792974,1,1,50
57,6,104,1585613573,1,1,50
37,0,121,427374886,1,1,50
43,2,114,468794250,1,1,50
39,11,123,1739802492,1,1,50
44,0,128,2116660870,1,1,50
45,0,127,2116660870,1.1,1,50
44,1,115,999890050,1.1,1,50
51,7,117,57153365,1.1,1,50
40,2,124,939678332,1.1,1,50
43,4,114,1907485866,1.1,1,50
48,3,122,659324885,1.1,1,50
45,4,117,1732281560,1.1,1,50
54,5,125,1786096892,1.1,1,50
43,2,124,1457643328,1.1,1,50
34,2,130,433730227,1.1,1,50
35,2,127,433730227,1.5,1,50
39,2,122,1515107376,1.5,1,50
49,7,124,224133704,1.5,1,50
38,6,127,1466320869,1.5,1,50
31,0,128,1252362404,1.5,1,50
38,2,120,813093702,1.5,1,50
40,0,119,771296164,1.5,1,50
43,2,112,1146029466,1.5,1,50
