recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
1,0,15,1345258873,0.000829,1,1,2
7,2,12,79959542,0.001247,1,1,2
2,0,13,1156297541,0.000505,1,1,2
2,0,20,1134605523,0.000603,1,1,2
5,1,11,1052071923,0.000804,1,1,2
13,2,8,337225651,0.001109,1,1,2
7,2,15,31791394,0.001197,1,1,2
4,1,14,1905035319,0.000897,1,1,2
4,0,12,369738280,0.000731,1,1,2
7,1,16,900020153,0.000783,1,1,2
2,2,12,1406427050,0.000575,1,1,2
9,1,12,1859014257,0.000727,1,1,2
9,1,12,1859014257,0.000757,1.1,1,2
2,2,13,1281451272,0.000493,1.1,1,2
6,1,8,1780796013,0.000599,1.1,1,2
5,0,11,18827321,0.000521,1.1,1,2
4,0,12,664972019,0.000431,1.1,1,2
7,0,11,284467072,0.000558,1.1,1,2
4,0,13,1320033534,0.000475,1.1,1,2
6,0,12,1185391776,0.000537,1.1,1,2
7,0,11,458156069,0.000522,1.1,1,2
6,0,14,411356019,0.000934,1.1,1,2
5,0,12,1963757275,0.000671,1.1,1,2
4,1,12,363797705,0.000652,1.1,1,2
3,1,17,1317209753,0.000556,1.1,1,2
9,0,13,1751292299,0.000777,1.1,1,2
7,0,12,687793517,0.000633,1.1,1,2
22,0,12,687793517,0.001057,0.9,1,3
15,0,16,459679480,0.000963,0.9,1,3
25,0,11,635789139,0.000963,0.9,1,3
25,0,13,1031596234,0.001060,0.9,1,3
23,2,12,1471140025,0.001245,0.9,1,3
25,0,9,496794450,0.001001,0.9,1,3
30,0,10,1958807513,0.001331,0.9,1,3
23,0,11,1492775141,0.001103,0.9,1,3
29,0,8,1135786725,0.001207,0.9,1,3
28,0,11,1699292662,0.001147,0.9,1,3
27,0,13,1237009868,0.000901,0.9,1,3
28,1,8,564915258,0.001122,0.9,1,3
23,0,13,2127059801,0.000962,0.9,1,3
26,0,8,1902127053,0.001039,0.9,1,3
21,0,15,951522072,0.001076,0.9,1,3
4,0,12,951522072,0.000514,1,1,3
4,0,14,554736250,0.000684,1,1,3
6,0,9,122815057,0.000528,1,1,3
7,0,14,1749337870,0.000619,1,1,3
9,1,10,1749840119,0.000823,1,1,3
6,0,14,1552293843,0.000669,1,1,3
6,0,12,2013497823,0.000716,1,1,3
4,0,16,501789520,0.000525,1,1,3
8,1,12,1469891077,0.001205,1,1,3
14,1,11,1773350606,0.000858,1,1,3
4,0,13,1393178579,0.000605,1,1,3
7,1,12,1078834794,0.000653,1,1,3
3,0,15,1426481027,0.000649,1,1,3
3,0,12,93578695,0.000631,1,1,3
5,0,12,395793237,0.000599,1,1,3
5,0,12,395793237,0.000665,1.1,1,3
3,0,13,1950839935,0.000619,1.1,1,3
4,0,14,1162054464,0.000598,1.1,1,3
4,0,18,326207904,0.000486,1.1,1,3
3,0,14,50492287,0.000603,1.1,1,3
5,0,12,1924735075,0.000618,1.1,1,3
5,0,16,71152059,0.000594,1.1,1,3
6,0,13,1179965047,0.000753,1.1,1,3
8,0,12,1758295578,0.000657,1.1,1,3
7,0,10,503641001,0.000699,1.1,1,3
7,0,11,671572457,0.000752,1.1,1,3
3,0,13,1804944094,0.000682,1.1,1,3
3,1,11,204951789,0.000511,1.1,1,3
5,1,12,74444829,0.000831,1.1,1,3
3,0,17,286782082,0.001932,1.1,1,3
29,0,0,1200,0.000990,0.15,1,1.1
25,0,0,273277672,0.001273,0.15,1,1.1
28,0,0,57986312,0.000882,0.15,1,1.1
24,0,0,1657904576,0.001327,0.15,1,1.1
26,0,0,1061711910,0.001158,0.15,1,1.1
26,0,0,378263894,0.001097,0.15,1,1.1
24,0,0,1010226046,0.001005,0.15,1,1.1
28,0,1,1521791167,0.001393,0.15,1,1.1
27,0,0,873670614,0.001242,0.15,1,1.1
24,0,0,615125127,0.000990,0.15,1,1.1
24,0,0,1956109766,0.001397,0.15,1,1.1
26,0,0,1440264031,0.001036,0.15,1,1.1
28,3,0,182818594,0.001681,0.15,1,1.1
27,0,0,1441632199,0.000913,0.15,1,1.1
29,0,0,1145588846,0.001477,0.15,1,1.1
24,0,0,37260101,0.002420,0.15,1,1.1
25,0,0,1345604729,0.001029,0.15,1,1.1
27,0,0,1074687178,0.001046,0.15,1,1.1
28,0,0,373892366,0.001126,0.15,1,1.1
26,0,0,705884976,0.001228,0.15,1,1.1
22,0,0,1249929211,0.001342,0.15,1,1.1
26,0,0,1067481381,0.001050,0.15,1,1.1
23,0,0,909884688,0.001275,0.15,1,1.1
26,1,0,242759447,0.001075,0.15,1,1.1
27,0,0,1862564282,0.001829,0.15,1,1.1
27,0,0,1862564282,0.001031,0.3,1,1.1
22,0,0,1921825677,0.001715,0.3,1,1.1
28,0,0,1884065909,0.001575,0.3,1,1.1
26,0,0,1266743683,0.001646,0.3,1,1.1
26,0,0,84684662,0.001228,0.3,1,1.1
31,0,1,36661473,0.001366,0.3,1,1.1
29,0,0,539750884,0.001325,0.3,1,1.1
25,0,0,1296340230,0.001732,0.3,1,1.1
23,0,0,1930865405,0.000895,0.3,1,1.1
36,2,0,848036308,0.001707,0.3,1,1.1
26,0,0,913412887,0.000778,0.3,1,1.1
24,0,0,1954255788,0.001131,0.3,1,1.1
